Property Reference,Works Order Reference,Job Trade Code,Works Order Raised Date
7609,2863008/2,GROUNDWORK,4/8/2020
7609,2903278/1,PLUMBING,7/20/2020
7611,2922677/1,CARPENTRY,8/28/2020
7611,2957117/1,PLUMBING,11/2/2020
7611,2957117/2,PLUMBING,11/17/2020
7611,2957117/3,CARPENTRY,11/17/2020
7611,2957117/3,PLUMBING,11/17/2020
7611,2975621/1,PLUMBING,12/4/2020
7611,2988616/1,PLUMBING,1/4/2021
7612,2924024/1,PLUMBING,9/1/2020
7613,2856974/2,ELECTRICAL,4/30/2020
7613,2882583/1,ELECTRICAL,6/11/2020
7613,2971097/1,ELECTRICAL,11/26/2020
7615,2973883/1,CARPENTRY,12/1/2020
7615,2997791/1,PLUMBING,1/19/2021
7615,2997810/1,CARPENTRY,1/19/2021
7615,3023648/1,CARPENTRY,3/4/2021
7615,3023648/2,CARPENTRY,3/18/2021
7615,3025537/1,CARPENTRY,3/8/2021
7617,2872314/1,PLUMBING,5/14/2020
7617,2872560/1,DRAINAGE,5/15/2020
7617,2872560/1,PLUMBING,5/15/2020
7617,2873066/1,DRAINAGE,5/18/2020
7617,2873066/1,PLUMBING,5/18/2020
7617,2873066/2,DRAINAGE,5/28/2020
7617,2884748/1,CARPENTRY,6/16/2020
7617,2884752/1,CARPENTRY,6/16/2020
7617,2884752/2,PLUMBING,6/26/2020
7617,2937785/1,DRAINAGE,9/28/2020
7617,2937785/1,PLUMBING,9/28/2020
7617,2937788/1,FENCING,9/28/2020
7617,2957700/1,ELECTRICAL,11/3/2020
7617,2957707/1,PLUMBING,11/3/2020
7617,3015065/1,ELECTRICAL,2/17/2021
7618,2875051/1,DECORATING,5/22/2020
7618,2875051/1,PLUMBING,5/22/2020
7618,2973026/1,PLUMBING,11/30/2020
7618,2973026/1,ROOFING,11/30/2020
7619,3029698/1,DECORATING,3/15/2021
7619,3029701/1,ELECTRICAL,3/15/2021
7621,2998359/1,PLUMBING,1/19/2021
7621,2998359/2,PLASTERWRK,1/20/2021
7621,2998359/2,PLUMBING,1/20/2021
7621,3002407/1,PLUMBING,1/27/2021
7622,2878463/1,ELECTRICAL,6/2/2020
7622,2882529/1,PLUMBING,6/10/2020
7622,2882826/1,PLUMBING,6/11/2020
7622,2882844/1,ELECTRICAL,6/11/2020
7622,2916072/1,ELECTRICAL,8/17/2020
7622,2916488/1,ELECTRICAL,8/17/2020
7622,2920180/1,PLUMBING,8/24/2020
7622,2929131/1,CARPENTRY,9/10/2020
7622,2929131/2,CARPENTRY,9/25/2020
7622,2962594/1,ELECTRICAL,11/12/2020
7622,2964144/1,FENCING,11/16/2020
7622,2975978/1,PLUMBING,12/4/2020
7622,2975988/1,CARPENTRY,12/4/2020
7622,2983149/1,PLUMBING,12/17/2020
7622,3000732/1,PLUMBING,1/24/2021
7622,3001326/1,CARPENTRY,1/25/2021
7622,3001326/1,PLUMBING,1/25/2021
7622,3001326/1,WALLFLOOR,1/25/2021
7622,3003028/1,ELECTRICAL,1/27/2021
7622,3037930/1,PLUMBING,3/30/2021
7623,2880156/1,CARPENTRY,6/5/2020
7623,2903254/1,PLUMBING,7/20/2020
7623,2913143/1,DECORATING,8/10/2020
7623,2913143/1,PLASTERWRK,8/10/2020
7623,2913143/1,WALLFLOOR,8/10/2020
7623,2920040/1,CARPENTRY,8/24/2020
7623,2939073/1,CARPENTRY,9/30/2020
7624,2869534/1,ELECTRICAL,5/5/2020
7624,2877478/1,PLUMBING,6/1/2020
7624,2917102/1,ELECTRICAL,8/18/2020
7624,2929100/1,ELECTRICAL,9/10/2020
7624,2969187/1,PLUMBING,11/24/2020
7624,3005989/1,PLUMBING,2/2/2021
7624,3009486/1,PLUMBING,2/8/2021
7624,3033905/1,PLUMBING,3/23/2021
7631,2885788/1,CARPENTRY,6/17/2020
7631,2885788/1,GROUNDWORK,6/17/2020
7631,2885788/1,PLASTERWRK,6/17/2020
7631,2885788/1,WALLFLOOR,6/17/2020
7631,2887661/1,ELECTRICAL,6/22/2020
7631,2902652/1,PLUMBING,7/20/2020
7631,2991427/1,PLUMBING,1/7/2021
7631,3013815/2,ELECTRICAL,2/23/2021
7631,3013815/3,ELECTRICAL,2/25/2021
7631,3025424/2,WALLFLOOR,3/9/2021
7632,2866151/1,PLUMBING,4/21/2020
7632,2866151/2,PLUMBING,4/22/2020
7632,2875294/1,PLUMBING,5/25/2020
7632,2917747/1,PLUMBING,8/19/2020
7632,2917991/1,WALLFLOOR,8/19/2020
7632,2918024/1,WALLFLOOR,8/19/2020
7632,2918156/1,PLUMBING,8/19/2020
7632,2918377/1,PLUMBING,8/20/2020
7632,2938883/1,PLUMBING,9/29/2020
7632,2939511/1,PLUMBING,9/30/2020
7632,2987271/1,CARPENTRY,12/28/2020
7632,2987271/2,CARPENTRY,1/5/2021
7633,2893114/1,PLUMBING,7/1/2020
7633,2906737/1,PLUMBING,7/28/2020
7633,2906741/1,ELECTRICAL,7/28/2020
7633,2972810/1,DRAINAGE,11/30/2020
7633,2972810/1,PLUMBING,11/30/2020
7633,3004289/1,PLUMBING,1/29/2021
7635,2913677/1,ELECTRICAL,8/11/2020
7635,2926761/1,PLUMBING,9/7/2020
7636,2897863/1,ELECTRICAL,7/8/2020
7636,2897875/1,CARPENTRY,7/8/2020
7636,2897875/1,PLASTERWRK,7/8/2020
7636,2897875/1,WALLFLOOR,7/8/2020
7636,2922334/1,PLUMBING,8/27/2020
7637,2877353/1,PLUMBING,5/31/2020
7637,2934121/1,CARPENTRY,9/21/2020
7637,2943537/1,ELECTRICAL,10/7/2020
7637,2976359/1,CARPENTRY,12/7/2020
7637,3022208/1,PLUMBING,3/2/2021
7638,2872685/1,PLUMBING,5/15/2020
7638,2904086/1,PLUMBING,7/22/2020
7639,2886990/1,PLUMBING,6/19/2020
7639,2886999/1,BRICKWORK,6/19/2020
7639,2898318/1,PLASTERWRK,7/9/2020
7639,2898318/1,WALLFLOOR,7/9/2020
7639,2959520/1,PLASTERWRK,11/6/2020
7639,2959520/1,WALLFLOOR,11/6/2020
7640,2904346/1,ROOFING,7/22/2020
7640,3002861/1,PLUMBING,1/27/2021
7641,3010050/1,FENCING,2/9/2021
7641,3027345/1,FENCING,3/10/2021
7642,2930543/1,CARPENTRY,9/14/2020
7642,2930543/1,PLUMBING,9/14/2020
7642,2967099/1,BRICKWORK,11/20/2020
7642,2967099/1,ROOFING,11/20/2020
7643,2872044/1,CARPENTRY,5/14/2020
7643,2883450/1,ELECTRICAL,6/12/2020
7643,2883463/1,GLAZING,6/12/2020
7643,2941353/1,CARPENTRY,10/5/2020
7643,2994639/1,CARPENTRY,1/13/2021
7643,2994639/1,PLUMBING,1/13/2021
7643,2999137/1,CARPENTRY,1/20/2021
7643,3009356/1,PLUMBING,2/8/2021
7644,3006965/1,PLUMBING,2/3/2021
7644,3030103/1,CARPENTRY,3/15/2021
7644,3030103/1,WALLFLOOR,3/15/2021
7644,3030105/1,ELECTRICAL,3/15/2021
7646,2883042/1,CARPENTRY,6/11/2020
7646,2906597/1,PLUMBING,7/27/2020
7646,2923990/1,ELECTRICAL,9/1/2020
7646,2941798/1,PLUMBING,10/5/2020
7646,2941801/1,CARPENTRY,10/5/2020
7646,2941801/2,CARPENTRY,10/19/2020
7646,2950546/1,BRICKWORK,10/20/2020
7646,2950546/1,CARPENTRY,10/20/2020
7646,2950546/1,GROUNDWORK,10/20/2020
7646,2972922/1,CARPENTRY,11/30/2020
7646,3016556/1,CARPENTRY,2/19/2021
7646,3016576/1,GROUNDWORK,2/19/2021
7646,3016584/1,CARPENTRY,2/19/2021
7647,2910235/1,CARPENTRY,8/3/2020
7647,2960791/1,PLUMBING,11/9/2020
7647,2961679/1,CARPENTRY,11/10/2020
7647,2961679/1,WALLFLOOR,11/10/2020
7647,2970380/1,PLUMBING,11/25/2020
7648,2863847/1,PLUMBING,4/14/2020
7648,2881437/1,PLUMBING,6/9/2020
7648,2881440/1,BRICKWORK,6/9/2020
7648,2881440/1,CARPENTRY,6/9/2020
7648,2881440/1,PLUMBING,6/9/2020
7648,2887588/1,BRICKWORK,6/22/2020
7648,2887588/1,CARPENTRY,6/22/2020
7648,2887588/1,GROUNDWORK,6/22/2020
7648,2887588/1,PLUMBING,6/22/2020
7648,2890350/1,CARPENTRY,6/26/2020
7648,2926989/1,CARPENTRY,9/7/2020
7648,2926989/1,PLUMBING,9/7/2020
7648,2926989/2,WALLFLOOR,9/23/2020
7648,2947085/1,ELECTRICAL,10/14/2020
7648,2955201/1,PLUMBING,10/28/2020
7648,2977855/1,PLUMBING,12/9/2020
7648,2978827/1,DRAINAGE,12/10/2020
7648,2978827/1,PLUMBING,12/10/2020
7648,2978827/2,DRAINAGE,12/10/2020
7648,2978827/2,PLUMBING,12/10/2020
7648,3015248/1,CARPENTRY,2/17/2021
7648,3015248/2,CARPENTRY,2/17/2021
7648,3023966/1,BRICKWORK,3/4/2021
7648,3023966/2,BRICKWORK,3/19/2021
7648,3023966/2,PLASTERWRK,3/19/2021
7648,3031217/1,WALLFLOOR,3/17/2021
7648,3031217/2,CARPENTRY,3/26/2021
7648,3031217/2,WALLFLOOR,3/26/2021
7648,3031217/3,CARPENTRY,3/26/2021
7648,3031217/3,DECORATING,3/26/2021
7648,3036083/1,WALLFLOOR,3/26/2021
7649,2911770/1,CARPENTRY,8/6/2020
7649,2911770/1,DRAINAGE,8/6/2020
7649,2911770/1,PLUMBING,8/6/2020
7651,2886620/1,ELECTRICAL,6/18/2020
7651,2911055/1,PLUMBING,8/5/2020
7651,3026066/1,CARPENTRY,3/8/2021
7652,2923902/1,CARPENTRY,9/1/2020
7652,2941119/1,ELECTRICAL,10/3/2020
7652,2941119/2,ELECTRICAL,10/5/2020
7652,3005816/1,CARPENTRY,2/2/2021
7652,3005816/2,CARPENTRY,3/5/2021
7652,3005816/2,DECORATING,3/5/2021
7652,3005816/2,GROUNDWORK,3/5/2021
7652,3037642/1,ELECTRICAL,3/30/2021
7652,3037650/1,PLASTERWRK,3/30/2021
7652,3037650/1,WALLFLOOR,3/30/2021
7654,2878012/1,DECORATING,6/1/2020
7654,2878012/2,PLUMBING,6/3/2020
7654,2878012/2,ROOFING,6/3/2020
7654,2950194/1,PLUMBING,10/20/2020
7655,2943836/1,ROOFING,10/8/2020
7655,2960632/1,PLUMBING,11/9/2020
7655,2965985/1,ELECTRICAL,11/18/2020
7656,2911267/1,PLUMBING,8/5/2020
7656,2960042/1,ELECTRICAL,11/6/2020
7656,3018827/1,BRICKWORK,2/23/2021
7656,3018827/1,CARPENTRY,2/23/2021
7656,3018827/1,DECORATING,2/23/2021
7656,3018831/1,ELECTRICAL,2/23/2021
7656,3019298/1,ELECTRICAL,2/24/2021
7656,3024933/1,FENCING,3/5/2021
7664,2886492/1,PLUMBING,6/18/2020
7664,2886492/1,WALLFLOOR,6/18/2020
7664,2886492/2,BRICKWORK,7/1/2020
7664,2886492/2,CARPENTRY,7/1/2020
7664,2886492/2,DECORATING,7/1/2020
7664,2886492/2,PLASTERWRK,7/1/2020
7664,2886492/2,PLUMBING,7/1/2020
7664,2886492/3,BRICKWORK,7/1/2020
7664,2886508/1,ROOFING,6/18/2020
7664,2905248/1,CARPENTRY,7/24/2020
7664,2913250/1,ELECTRICAL,8/10/2020
7664,2913253/1,PLUMBING,8/10/2020
7664,2913253/2,CARPENTRY,8/11/2020
7664,2913253/2,PLUMBING,8/11/2020
7664,2940149/1,ELECTRICAL,10/1/2020
7664,2940153/1,WALLFLOOR,10/1/2020
7664,2942717/1,ELECTRICAL,10/6/2020
7664,2946443/1,DECORATING,10/13/2020
7664,2946443/1,PLASTERWRK,10/13/2020
7664,2955400/1,WALLFLOOR,10/29/2020
7664,2998590/1,ELECTRICAL,1/20/2021
7664,2998592/1,BRICKWORK,1/20/2021
7665,2943843/1,CARPENTRY,10/8/2020
7665,2943843/2,CARPENTRY,10/12/2020
7665,2943869/1,PLUMBING,10/8/2020
7665,2943869/1,WALLFLOOR,10/8/2020
7665,2943888/1,CARPENTRY,10/8/2020
7665,2943888/1,PLUMBING,10/8/2020
7665,2989760/1,ELECTRICAL,1/5/2021
7666,2885939/1,ELECTRICAL,6/17/2020
7666,2885943/1,BRICKWORK,6/17/2020
7666,2885943/1,ROOFING,6/17/2020
7666,2914995/2,ROOFING,11/10/2020
7666,2915000/1,BRICKWORK,8/13/2020
7666,2915000/1,GROUNDWORK,8/13/2020
7666,2915000/1,PLASTERWRK,8/13/2020
7666,2961128/1,PLUMBING,11/10/2020
7666,2961128/2,PLUMBING,11/26/2020
7666,2961128/3,CARPENTRY,12/17/2020
7666,2961128/3,PLUMBING,12/17/2020
7666,3009255/1,DECORATING,2/8/2021
7666,3018633/1,BRICKWORK,2/23/2021
7666,3018633/1,WALLFLOOR,2/23/2021
7666,3026557/1,GROUNDWORK,3/9/2021
7666,3026557/2,GROUNDWORK,3/9/2021
7667,2944243/1,DECORATING,10/8/2020
7667,2957291/1,PLUMBING,11/2/2020
7667,2970706/1,PLUMBING,11/26/2020
7667,2985466/1,ROOFING,12/22/2020
7667,3000781/1,BRICKWORK,1/25/2021
7668,2874670/1,PLUMBING,5/21/2020
7668,2917787/1,ROOFING,8/19/2020
7668,2981584/1,PLUMBING,12/15/2020
7668,3007179/1,GLAZING,2/4/2021
7668,3007179/2,CARPENTRY,2/4/2021
7668,3007179/2,GLAZING,2/4/2021
7668,3007620/1,PLUMBING,2/4/2021
7668,3031199/1,WALLFLOOR,3/17/2021
7669,2880347/1,GLAZING,6/5/2020
7669,2954916/1,GLAZING,10/28/2020
7670,2881971/1,ROOFING,6/10/2020
7670,2918634/1,ELECTRICAL,8/20/2020
7670,2925140/1,PLUMBING,9/3/2020
7670,2948733/1,PLUMBING,10/16/2020
7670,2971411/1,ELECTRICAL,11/27/2020
7671,2906768/1,ELECTRICAL,7/28/2020
7671,2906795/1,CARPENTRY,7/28/2020
7671,2906809/1,ELECTRICAL,7/28/2020
7671,2908522/1,ELECTRICAL,7/30/2020
7671,2980592/1,CARPENTRY,12/14/2020
7672,2876621/1,CARPENTRY,5/28/2020
7672,3009640/1,CARPENTRY,2/9/2021
7672,3010674/1,DECORATING,2/10/2021
7672,3010674/2,CARPENTRY,2/24/2021
7672,3010674/2,PLASTERWRK,2/24/2021
7672,3010674/2,WALLFLOOR,2/24/2021
7672,3010674/3,DECORATING,2/24/2021
7673,2890549/1,ELECTRICAL,6/26/2020
7673,2890559/1,CARPENTRY,6/26/2020
7673,2923661/1,CARPENTRY,9/1/2020
7673,3026517/1,PLUMBING,3/9/2021
7673,3026536/1,PLUMBING,3/9/2021
7673,3026536/1,ROOFING,3/9/2021
7674,2984233/1,ELECTRICAL,12/21/2020
7674,2985122/1,CARPENTRY,12/21/2020
7675,3006994/1,PLUMBING,2/3/2021
7675,3006994/2,CARPENTRY,2/12/2021
7675,3006994/2,DECORATING,2/12/2021
7675,3006994/2,PLASTERWRK,2/12/2021
7676,2903379/1,ELECTRICAL,7/21/2020
7676,2911121/1,ELECTRICAL,8/5/2020
7676,2912550/1,ELECTRICAL,8/7/2020
7676,3006237/1,PLUMBING,2/2/2021
7676,3006237/2,ROOFING,2/3/2021
7676,3027486/1,ELECTRICAL,3/10/2021
7677,2920698/1,CARPENTRY,8/25/2020
7677,2920698/2,CARPENTRY,8/25/2020
7677,2964733/1,CARPENTRY,11/17/2020
7677,2981692/1,CARPENTRY,12/15/2020
7677,2981693/1,PLUMBING,12/15/2020
7677,2989497/1,ELECTRICAL,1/5/2021
7677,3024717/1,ELECTRICAL,3/5/2021
7677,3024729/1,ELECTRICAL,3/5/2021
7677,3024737/1,CARPENTRY,3/5/2021
7677,3024737/1,PLUMBING,3/5/2021
7677,3031225/1,PLUMBING,3/17/2021
7679,2901733/1,ROOFING,7/16/2020
7679,2942777/1,ROOFING,10/6/2020
7681,2968586/1,PLUMBING,11/23/2020
7682,2879195/1,ROOFING,6/3/2020
7682,2879195/2,ROOFING,7/15/2020
7682,2879196/1,PLUMBING,6/3/2020
7682,2941705/1,ELECTRICAL,10/5/2020
7682,2941713/1,FENCING,10/5/2020
7682,2953057/1,ELECTRICAL,10/24/2020
7682,2976187/1,PLUMBING,12/6/2020
7682,2977288/1,DRAINAGE,12/8/2020
7682,2977288/1,PLUMBING,12/8/2020
7682,2995251/1,DRAINAGE,1/14/2021
7682,2995251/1,PLUMBING,1/14/2021
7683,2961076/1,CARPENTRY,11/9/2020
7683,2961076/2,CARPENTRY,11/10/2020
7683,2967871/1,CARPENTRY,11/21/2020
7685,2877989/1,PLUMBING,6/1/2020
7685,2957370/1,PLUMBING,11/2/2020
7685,2957370/1,ROOFING,11/2/2020
7685,2957373/1,CARPENTRY,11/2/2020
7688,2895823/1,PLUMBING,7/6/2020
7688,2896823/1,PLUMBING,7/7/2020
7688,2896823/2,DRAINAGE,7/7/2020
7688,2896823/2,PLUMBING,7/7/2020
7688,2896829/1,CARPENTRY,7/7/2020
7688,2902596/1,CARPENTRY,7/19/2020
7688,2958123/1,CARPENTRY,11/3/2020
7688,2984054/1,CARPENTRY,12/19/2020
7690,3036127/1,PLUMBING,3/26/2021
7691,2993072/1,PLUMBING,1/11/2021
7692,2906798/1,PLUMBING,7/28/2020
7692,3024313/1,CARPENTRY,3/4/2021
7692,3024313/1,WALLFLOOR,3/4/2021
7692,3024314/1,CARPENTRY,3/4/2021
7693,3021238/1,CARPENTRY,2/28/2021
7693,3021238/1,PLASTERWRK,2/28/2021
7693,3021238/1,WALLFLOOR,2/28/2021
7694,2931473/1,ELECTRICAL,9/15/2020
7694,2931663/1,PLUMBING,9/16/2020
7694,2967649/1,CARPENTRY,11/20/2020
7694,3015900/1,PLUMBING,2/18/2021
7694,3015904/1,ELECTRICAL,2/18/2021
7695,2998315/1,CARPENTRY,1/19/2021
7695,2998315/1,PLASTERWRK,1/19/2021
7695,2998315/1,WALLFLOOR,1/19/2021
7695,3011660/1,PLUMBING,2/11/2021
7696,2889696/1,CARPENTRY,6/25/2020
7696,2913692/1,CARPENTRY,8/11/2020
7696,2913692/2,CARPENTRY,8/11/2020
7696,2954307/1,ELECTRICAL,10/27/2020
7697,2901695/1,DECORATING,7/16/2020
7697,2901695/1,PLUMBING,7/16/2020
7697,2974682/1,PLUMBING,12/2/2020
7697,2974769/1,CARPENTRY,12/3/2020
7697,2974769/1,PLUMBING,12/3/2020
7697,3015433/1,DECORATING,2/17/2021
7697,3032927/1,PLASTERWRK,3/22/2021
7697,3032927/1,WALLFLOOR,3/22/2021
7697,3032927/2,ELECTRICAL,3/22/2021
7697,3032927/3,ELECTRICAL,3/22/2021
7698,2866785/1,ELECTRICAL,4/24/2020
7705,2869662/1,CARPENTRY,5/5/2020
7705,2912921/1,PLUMBING,8/9/2020
7705,2924331/1,CLEANCLEAR,9/2/2020
7705,2924331/1,FENCING,9/2/2020
7705,2924332/1,CARPENTRY,9/2/2020
7705,2924332/1,DRAINAGE,9/2/2020
7705,2924332/1,PLUMBING,9/2/2020
7705,2924332/1,ROOFING,9/2/2020
7705,2924336/1,ROOFING,9/2/2020
7705,2924344/1,DECORATING,9/2/2020
7705,2924344/1,ELECTRICAL,9/2/2020
7705,2924344/1,PLASTERWRK,9/2/2020
7705,2924352/1,BRICKWORK,9/2/2020
7705,2924352/1,CARPENTRY,9/2/2020
7705,2986153/1,CARPENTRY,12/23/2020
7706,2932125/1,CARPENTRY,9/17/2020
7706,2932125/2,GLAZING,10/1/2020
7706,2932132/1,ELECTRICAL,9/17/2020
7706,2932137/1,ELECTRICAL,9/17/2020
7706,2965548/1,DECORATING,11/18/2020
7706,2965548/2,BRICKWORK,11/30/2020
7706,2965548/2,ROOFING,11/30/2020
7706,2969489/1,GROUNDWORK,11/24/2020
7706,3002440/1,ELECTRICAL,1/27/2021
7706,3002440/2,DECORATING,1/27/2021
7706,3002440/2,PLUMBING,1/27/2021
7706,3002475/1,PLUMBING,1/27/2021
7706,3002475/2,DECORATING,2/8/2021
7706,3002475/2,PLUMBING,2/8/2021
7706,3033751/1,CARPENTRY,3/23/2021
7706,3033751/1,DECORATING,3/23/2021
7706,3033751/1,HEATING,3/23/2021
7706,3033751/1,PLASTERWRK,3/23/2021
7706,3033751/1,PLUMBING,3/23/2021
7706,3033767/1,ADAPTATION,3/23/2021
7706,3033767/1,CARPENTRY,3/23/2021
7706,3033767/1,DECORATING,3/23/2021
7706,3033767/1,ELECTRICAL,3/23/2021
7706,3033767/1,PLASTERWRK,3/23/2021
7706,3033767/1,PLUMBING,3/23/2021
7707,2882935/1,PLUMBING,6/11/2020
7707,2882935/2,DECORATING,6/18/2020
7707,2882935/2,PLASTERWRK,6/18/2020
7707,2883876/1,PLUMBING,6/15/2020
7707,2927104/1,CARPENTRY,9/7/2020
7707,2927109/1,PLUMBING,9/7/2020
7707,2927109/1,WALLFLOOR,9/7/2020
7707,2930399/1,PLUMBING,9/14/2020
7707,2977635/1,GROUNDWORK,12/8/2020
7707,2977635/1,WALLFLOOR,12/8/2020
7707,2977638/1,CARPENTRY,12/8/2020
7707,3036752/1,PLUMBING,3/29/2021
7707,3036756/1,GLAZING,3/29/2021
7707,3036760/1,ROOFING,3/29/2021
7710,2876687/1,BRICKWORK,5/28/2020
7710,2876687/1,FENCING,5/28/2020
7710,2890916/1,PLASTERWRK,6/26/2020
7710,2890916/1,PLUMBING,6/26/2020
7710,2890916/1,WALLFLOOR,6/26/2020
7710,2901452/1,PLUMBING,7/16/2020
7710,2901453/1,PLASTERWRK,7/16/2020
7710,2901453/1,WALLFLOOR,7/16/2020
7710,2901453/2,DECORATING,7/31/2020
7710,2901453/2,GLAZING,7/31/2020
7710,2977046/1,CARPENTRY,12/7/2020
7710,2987132/1,ELECTRICAL,12/27/2020
7710,3000280/1,ROOFING,1/22/2021
7710,3000284/1,CARPENTRY,1/22/2021
7710,3000284/2,CARPENTRY,2/4/2021
7711,2872486/1,PLUMBING,5/15/2020
7711,2872489/1,ELECTRICAL,5/15/2020
7711,2879187/1,PLUMBING,6/3/2020
7711,2879188/1,PLUMBING,6/3/2020
7711,2879188/1,WALLFLOOR,6/3/2020
7711,2887055/1,ELECTRICAL,6/19/2020
7711,2986368/1,CARPENTRY,12/23/2020
7712,2879721/1,PLUMBING,6/4/2020
7712,2963517/1,CARPENTRY,11/13/2020
7713,2872835/1,CARPENTRY,5/16/2020
7713,2876502/1,PLUMBING,5/28/2020
7713,2952894/1,ELECTRICAL,10/23/2020
7713,2952911/1,PLUMBING,10/23/2020
7713,2952911/1,WALLFLOOR,10/23/2020
7713,2956232/1,CARPENTRY,10/30/2020
7713,2957580/1,PLASTERWRK,11/3/2020
7713,2957580/1,WALLFLOOR,11/3/2020
7713,2957588/1,CARPENTRY,11/3/2020
7713,2970229/1,PLUMBING,11/25/2020
7713,2978480/1,PLUMBING,12/10/2020
7714,2883558/1,FENCING,6/12/2020
7714,2892331/1,FENCING,6/30/2020
7714,2896979/1,PLUMBING,7/7/2020
7714,2901941/1,ROOFING,7/16/2020
7714,2901941/2,ROOFING,8/17/2020
7714,2909948/1,CARPENTRY,8/3/2020
7714,2939436/1,CARPENTRY,9/30/2020
7714,2939436/1,FENCING,9/30/2020
7714,2939442/1,ROOFING,9/30/2020
7714,2958506/1,ELECTRICAL,11/4/2020
7714,3032431/1,CARPENTRY,3/19/2021
7715,2866013/1,PLUMBING,4/21/2020
7715,2867357/1,PLUMBING,4/27/2020
7715,2877065/1,PLUMBING,5/29/2020
7715,2878178/1,CARPENTRY,6/2/2020
7715,2886627/1,PLASTERWRK,6/18/2020
7715,2886627/1,WALLFLOOR,6/18/2020
7715,2969603/1,ELECTRICAL,11/24/2020
7715,2969614/1,CARPENTRY,11/24/2020
7715,3002258/1,CARPENTRY,1/26/2021
7716,2944711/1,ELECTRICAL,10/9/2020
7716,3026284/1,CARPENTRY,3/9/2021
7716,3026284/2,GLAZING,3/9/2021
7716,3026284/3,CARPENTRY,3/9/2021
7716,3027541/1,CARPENTRY,3/10/2021
7716,3027541/1,GLAZING,3/10/2021
7716,3027541/2,CARPENTRY,3/10/2021
7717,2899717/1,CARPENTRY,7/13/2020
7719,2875660/1,BRICKWORK,5/26/2020
7720,2997186/1,PLUMBING,1/18/2021
7721,2945799/1,CARPENTRY,10/12/2020
7721,2945799/2,CARPENTRY,10/29/2020
7721,2945818/1,CARPENTRY,10/12/2020
7721,2951219/1,CARPENTRY,10/21/2020
7721,2955694/1,DECORATING,10/29/2020
7722,2920505/1,PLUMBING,8/25/2020
7722,2921615/1,PLUMBING,8/26/2020
7722,3005583/1,ELECTRICAL,2/1/2021
7722,3021013/1,ADAPTATION,2/26/2021
7722,3021013/1,PLUMBING,2/26/2021
7722,3021016/1,ELECTRICAL,2/26/2021
7722,3021016/2,ELECTRICAL,3/9/2021
7725,2974897/1,PLUMBING,12/3/2020
7726,2929763/1,PLUMBING,9/11/2020
7727,2884195/1,ELECTRICAL,6/15/2020
7727,2886793/1,ELECTRICAL,6/18/2020
7727,2910453/1,CARPENTRY,8/4/2020
7727,2934680/1,CARPENTRY,9/22/2020
7727,2990791/1,ELECTRICAL,1/6/2021
7728,2957089/1,FENCING,11/2/2020
7728,2957089/2,FENCING,11/19/2020
7728,3029055/1,ELECTRICAL,3/12/2021
7728,3029055/2,PLUMBING,3/30/2021
7728,3029061/1,CARPENTRY,3/12/2021
7733,2870410/1,CARPENTRY,5/7/2020
7733,2870410/1,PLUMBING,5/7/2020
7733,2982723/1,PLUMBING,12/17/2020
7733,2982723/2,DRAINAGE,12/18/2020
7733,2982723/2,PLUMBING,12/18/2020
7733,2982723/3,GROUNDWORK,12/21/2020
7733,2989891/1,GROUNDWORK,1/5/2021
7733,3014960/1,CARPENTRY,2/17/2021
7733,3030336/1,GROUNDWORK,3/15/2021
7734,2985633/1,FENCING,12/22/2020
7737,2975564/1,ELECTRICAL,12/4/2020
7737,2976746/1,ELECTRICAL,12/7/2020
7737,2976749/1,ELECTRICAL,12/7/2020
7738,2874445/1,ELECTRICAL,5/21/2020
7738,2883447/1,ELECTRICAL,6/12/2020
7738,2883543/1,ELECTRICAL,6/12/2020
7738,2989393/1,ELECTRICAL,1/5/2021
7739,2870831/1,PLUMBING,5/11/2020
7740,2870842/1,PLUMBING,5/11/2020
7740,2998583/1,ELECTRICAL,1/20/2021
7740,3009320/1,CARPENTRY,2/8/2021
7740,3037012/1,ELECTRICAL,3/29/2021
7741,2870849/1,PLUMBING,5/11/2020
7741,2873969/1,CARPENTRY,5/20/2020
7742,2871004/1,PLUMBING,5/11/2020
7742,2900808/1,FENCING,7/15/2020
7742,2931488/1,ROOFING,9/16/2020
7742,2950273/1,CARPENTRY,10/20/2020
7742,3023632/1,ELECTRICAL,3/4/2021
7742,3023667/1,PLUMBING,3/4/2021
7743,2871006/1,PLUMBING,5/11/2020
7744,2871009/1,PLUMBING,5/11/2020
7745,2871068/1,PLUMBING,5/11/2020
7745,2873858/1,PLUMBING,5/19/2020
7746,2871071/1,PLUMBING,5/11/2020
7746,2873853/1,PLUMBING,5/19/2020
7746,2878330/1,CARPENTRY,6/2/2020
7746,2900794/1,ELECTRICAL,7/15/2020
7747,2871073/1,PLUMBING,5/11/2020
7747,2913005/1,ELECTRICAL,8/10/2020
7747,2967313/1,ELECTRICAL,11/20/2020
7747,2967323/1,PLUMBING,11/20/2020
7747,2973133/1,ELECTRICAL,11/30/2020
7747,3036803/1,FENCING,3/29/2021
7747,3036803/2,FENCING,3/29/2021
7748,2864001/1,CARPENTRY,4/14/2020
7748,2864001/1,FENCING,4/14/2020
7748,2871078/1,PLUMBING,5/11/2020
7749,2871081/1,PLUMBING,5/11/2020
7749,3030330/1,PLUMBING,3/15/2021
7750,2871087/1,PLUMBING,5/11/2020
